0.4305011034011841,0.48386824131011963,0.023699576035141945
0.43686509132385254,0.4900835454463959,0.01903388649225235
0.4339599013328552,0.48028460144996643,0.017656030133366585
0.44380563497543335,0.4935604929924011,0.01502629928290844
0.43869835138320923,0.47600317001342773,0.013259822502732277
0.44703078269958496,0.47054389119148254,0.009184524416923523
0.45324569940567017,0.49544090032577515,0.010834839195013046
0.46018192172050476,0.4669446349143982,0.00661928066983819
0.46639955043792725,0.49479180574417114,0.007976772263646126
0.47337034344673157,0.4675409197807312,0.006755542475730181
0.47865748405456543,0.4919039309024811,0.008363776840269566
0.48677805066108704,0.4724264144897461,0.010156845673918724
0.4900476932525635,0.48804187774658203,0.011299684643745422
0.49639609456062317,0.4797029495239258,0.013518407009541988
0.4974190890789032,0.48604846000671387,0.015051926486194134
0.5008811354637146,0.484619677066803,0.01575547829270363
0.5832914710044861,0.48734983801841736,0.023936916142702103
0.5878292322158813,0.4822201132774353,0.022472761571407318
0.5874494314193726,0.49010732769966125,0.02392781898379326
0.5973425507545471,0.47591808438301086,0.020128455013036728
0.5955352783203125,0.4932323694229126,0.02124406211078167
0.6107618808746338,0.47300106287002563,0.018383372575044632
0.6077399849891663,0.49822989106178284,0.019957082346081734
0.6240620017051697,0.4738844335079193,0.020154936239123344
0.6205542087554932,0.5010848641395569,0.021526921540498734
0.6364743709564209,0.4782690405845642,0.024619340896606445
0.6330101490020752,0.5006729960441589,0.026178238913416862
0.6437193751335144,0.48343995213508606,0.02986031398177147
0.6408712863922119,0.4981642961502075,0.031603533774614334
0.6476668119430542,0.48720675706863403,0.03510473296046257
0.6459283232688904,0.49525225162506104,0.03636845573782921
0.6505168676376343,0.4904353618621826,0.041868191212415695
0.45529311895370483,0.4800513982772827,0.012762043625116348
0.47079405188560486,0.47783511877059937,0.012762043625116348
0.4537992477416992,0.461993932723999,0.012762043625116348
0.4398651719093323,0.4823113679885864,0.012762043625116348
0.4566895365715027,0.4981297552585602,0.012762043625116348
0.6172744035720825,0.4842148721218109,0.0260834451764822
0.6328290104866028,0.4854792356491089,0.0260834451764822
0.6182182431221008,0.46654221415519714,0.0260834451764822
0.6018686890602112,0.48288747668266296,0.0260834451764822
0.6164798140525818,0.5019325017929077,0.0260834451764822
