1,0.5466662645339966,0.38669800758361816,-0.012460804544389248
1,0.5550472736358643,0.3962768316268921,-0.016837013885378838
1,0.5510775446891785,0.38234710693359375,-0.019779322668910027
1,0.5641397833824158,0.4023240804672241,-0.020413653925061226
1,0.557195782661438,0.377073734998703,-0.025186393409967422
1,0.5680949091911316,0.37035369873046875,-0.029584411531686783
1,0.5766916871070862,0.4067058861255646,-0.023767851293087006
1,0.5855557918548584,0.36614012718200684,-0.031074360013008118
1,0.5945127606391907,0.40724900364875793,-0.025015054270625114
1,0.6033881306648254,0.3674028515815735,-0.028469834476709366
1,0.6112383604049683,0.40371453762054443,-0.02228236384689808
1,0.6216994524002075,0.37538325786590576,-0.021976886317133904
1,0.6268384456634521,0.3987693786621094,-0.016950475051999092
1,0.6351734399795532,0.3871968984603882,-0.015443675220012665
1,0.636911928653717,0.3965120017528534,-0.011671628803014755
1,0.6414462327957153,0.3947392702102661,-0.010547785088419914
1,0.7441424131393433,0.4051656126976013,0.020551202818751335
1,0.7493070960044861,0.39800122380256653,0.018890148028731346
1,0.7488403916358948,0.40799036622047424,0.0217815563082695
1,0.7600572109222412,0.3880996108055115,0.016513943672180176
1,0.7581381797790527,0.41123488545417786,0.020335791632533073
1,0.7763444185256958,0.38139742612838745,0.016406331211328506
1,0.7730475068092346,0.4164050221443176,0.021287187933921814
1,0.7935818433761597,0.37947049736976624,0.02122592180967331
1,0.7893286943435669,0.41861140727996826,0.026121806353330612
1,0.8088556528091431,0.3825194835662842,0.02983139641582966
1,0.8048741221427917,0.41628649830818176,0.03405812010169029
1,0.8171530365943909,0.38835206627845764,0.038396310061216354
1,0.8139870762825012,0.4113461375236511,0.042407482862472534
1,0.8212016820907593,0.393076092004776,0.04650433361530304
1,0.8193445801734924,0.4056278169155121,0.04895476996898651
1,0.8235400915145874,0.397560179233551,0.056437570601701736
1,0.5880556106567383,0.3830270767211914,-0.020716344937682152
1,0.607489824295044,0.3821219801902771,-0.020716344937682152
1,0.5875242948532104,0.3595055937767029,-0.020716344937682152
1,0.5682141780853271,0.3838512897491455,-0.020716344937682152
1,0.5884186625480652,0.4064388871192932,-0.020716344937682152
1,0.7874294519424438,0.39521437883377075,0.029981492087244987
1,0.8050968647003174,0.3946878910064697,0.029981492087244987
1,0.7866660952568054,0.3737206757068634,0.029981492087244987
1,0.7694526314735413,0.3957809507846832,0.029981492087244987
1,0.7881541848182678,0.416672945022583,0.029981492087244987
2,0.5182862877845764,0.4697747826576233,0.0035356678999960423
2,0.5253471732139587,0.47514641284942627,-0.0007912980508990586
2,0.5227669477462769,0.4669960141181946,-0.0027589011006057262
2,0.5328604578971863,0.4781219959259033,-0.004335917532444
2,0.5287349820137024,0.4635898470878601,-0.007359516341239214
2,0.5384997725486755,0.45936745405197144,-0.010921655222773552
2,0.5432500839233398,0.48044562339782715,-0.0076969582587480545
2,0.5531719326972961,0.45622512698173523,-0.012286674231290817
2,0.5583015084266663,0.4804186224937439,-0.009172886610031128
2,0.567853569984436,0.4558711349964142,-0.010420207865536213
2,0.572882890701294,0.47734740376472473,-0.0070151714608073235
2,0.5835696458816528,0.45819616317749023,-0.005237243603914976
2,0.5865421891212463,0.4726024866104126,-0.002435914473608136
2,0.5949428081512451,0.46333789825439453,-0.00010806259524542838
2,0.5956291556358337,0.46981287002563477,0.002406981773674488
2,0.6002156138420105,0.46776071190834045,0.00342744798399508
2,0.6932536363601685,0.4735245406627655,0.02788487635552883
2,0.6973685622215271,0.46876055002212524,0.026793302968144417
2,0.6969391703605652,0.4760638177394867,0.028690781444311142
2,0.7055782079696655,0.46347129344940186,0.024818269535899162
2,0.7040748596191406,0.47921034693717957,0.0268707275390625
2,0.7177817225456238,0.4607342481613159,0.024618692696094513
